Customer ID%Item Purchased%Category%Purchase Amount (USD)%Size%Color%Season%Review Rating%Payment Method%Shipping Type%Discount Applied%Promo Code Used
2055%Pants%Clothing%36%XL%Silver%Winter%4%Credit Card%Store Pickup%No%No
1366%Gloves%Accessories%99999%M%Magenta%Spring%99999%Venmo%Next Day Air%Yes%Yes
3097%Gloves%Accessories%46%M%Turquoise%Fall%4,9%PayPal%Free Shipping%Yes%Yes
5348%Gloves%Accessories%56%L%Red%Spring%3,4%Bank Transfer%Standard%Yes%Yes
3653%Skirt%Clothing%76%S%Silver%Spring%4,6%Bank Transfer%Free Shipping%Yes%Yes
8092%Shorts%Clothing%50%M%Yellow%Summer%3,7%Bank Transfer%Store Pickup%Yes%Yes
1241%Boots%Footwear%22%L%Green%Fall%4%Credit Card%Free Shipping%Yes%Yes
2247%Hoodie%Clothing%82%S%Peach%Fall%4,2%Venmo%Free Shipping%No%No
9486%Sandals%Footwear%23%XL%Red%Winter%4,9%Venmo%Express%Yes%Yes
3739%Blouse%Clothing%%S%Purple%Fall%2,8%PayPal%Store Pickup%No%No
2639%Hat%Accessories%34%M%Olive%Summer%3,8%PayPal%Standard%No%No
2711%Shorts%Clothing%92%L%Gold%Fall%3,5%Bank Transfer%Express%Yes%Yes
6715%Gloves%Accessories%72%L%Indigo%Fall%4,8%Credit Card%Free Shipping%Yes%Yes
8049%Sunglasses%Accessories%89%M%Cyan%Winter%3,7%Cash%Free Shipping%Yes%Yes
8932%Socks%Clothing%51%M%Black%Summer%4,5%Debit Card%Store Pickup%Yes%Yes
5681%Skirt%Clothing%35%M%Indigo%Spring%3,4%Cash%Free Shipping%Yes%Yes
5418%Hat%Accessories%99999%M%White%%99999%PayPal%Store Pickup%Yes%Yes
7676%Scarf%Accessories%22%XL%Pink%Spring%2,5%Debit Card%Store Pickup%Yes%Yes
3980%Jacket%Outerwear%30%M%Maroon%Fall%3,9%Cash%2-Day Shipping%Yes%Yes
6363%Shirt%Clothing%22%M%Peach%Summer%4,6%Bank Transfer%Standard%Yes%Yes
7484%Handbag%Accessories%94%M%Gray%Fall%4,4%Debit Card%Free Shipping%Yes%Yes
8220%Shorts%Clothing%86%XL%Orange%Spring%5%Debit Card%Next Day Air%Yes%Yes
4273%Sandals%Footwear%27%M%Silver%Spring%3,9%Venmo%Next Day Air%Yes%Yes
9596%T-shirt%Clothing%56%M%Yellow%Fall%3,9%Debit Card%2-Day Shipping%No%No
3822%Jewelry%Accessories%99%M%Gold%Winter%3,4%Credit Card%Express%No%No
7572%Skirt%Clothing%63%M%Orange%Summer%2,9%PayPal%Standard%Yes%Yes
6208%Pants%Clothing%51%XL%Teal%Winter%3,6%Venmo%Next Day Air%No%No
4181%T-shirt%Clothing%55%L%Silver%Summer%4,2%Venmo%Free Shipping%Yes%Yes
7663%Socks%Clothing%76%S%Beige%Winter%3,9%Venmo%Store Pickup%No%No
2031%Shoes%Footwear%99999%M%%Fall%99999%Credit Card%Express%Yes%Yes
2851%Hoodie%Clothing%51%XL%Pink%Winter%3,1%Cash%Express%Yes%Yes
9123%Shirt%Clothing%34%S%Black%Spring%4,2%PayPal%Store Pickup%No%No
4774%Sneakers%Footwear%43%M%Cyan%Summer%4,6%Venmo%Store Pickup%No%No
8198%Socks%Clothing%99999%M%Silver%Spring%99999%Credit Card%Store Pickup%Yes%Yes
4751%Pants%Clothing%81%S%Indigo%Summer%3%Cash%Free Shipping%Yes%Yes
5129%Blouse%Clothing%34%L%Peach%Spring%3%PayPal%2-Day Shipping%No%No
8629%Sweater%Clothing%54%S%Cyan%Winter%4,3%Venmo%2-Day Shipping%No%No
4070%Sneakers%Footwear%66%L%Magenta%Summer%2,7%%Free Shipping%Yes%Yes
5780%Hat%Accessories%21%S%Teal%Winter%4,8%Credit Card%Express%Yes%Yes
1293%Shoes%Footwear%82%L%Yellow%Summer%4,6%PayPal%2-Day Shipping%No%No
8077%Blouse%Clothing%86%M%White%Winter%3,3%Credit Card%Free Shipping%Yes%Yes
3459%Shirt%Clothing%22%S%Silver%Fall%4,2%Cash%Free Shipping%No%No
9155%Gloves%Accessories%67%S%Magenta%Spring%4,1%Venmo%2-Day Shipping%Yes%Yes
2062%T-shirt%Clothing%82%XL%Black%Spring%3,3%PayPal%Next Day Air%Yes%Yes
8224%Shoes%Footwear%87%M%Maroon%Spring%4,1%Debit Card%Standard%Yes%Yes
3538%Shoes%Footwear%72%L%Olive%Summer%4,5%Credit Card%Standard%No%No
8385%T-shirt%Clothing%99999%M%Brown%Summer%99999%Bank Transfer%Express%Yes%Yes
6053%Sandals%Footwear%69%S%Cyan%Fall%4,2%Debit Card%2-Day Shipping%Yes%Yes
2251%T-shirt%Clothing%94%M%Peach%Fall%3,5%Bank Transfer%Express%Yes%Yes
9144%Backpack%Accessories%56%M%Olive%Summer%3,1%Credit Card%Express%No%No
2044%T-shirt%Clothing%99999%L%Purple%Fall%99999%Bank Transfer%Next Day Air%Yes%Yes
2515%Backpack%Accessories%86%L%Silver%Spring%4%Venmo%Next Day Air%No%No
9503%%Clothing%36%S%Lavender%Summer%3,7%Venmo%Standard%%Yes
1521%Jewelry%Accessories%31%L%Black%Winter%4,7%Bank Transfer%Standard%Yes%
8225%Pants%Clothing%49%M%White%Summer%4,5%Bank Transfer%%No%No
7358%Sunglasses%Accessories%24%L%Pink%Spring%4,4%Bank Transfer%2-Day Shipping%Yes%Yes
5058%Coat%Outerwear%34%XL%Lavender%Fall%4,3%Cash%Standard%No%No
1423%Sandals%Footwear%66%L%Red%Fall%3,8%Debit Card%Next Day Air%No%No
5686%Gloves%Accessories%29%S%Peach%Fall%4,1%Bank Transfer%Next Day Air%No%No
7438%Backpack%Accessories%96%M%Charcoal%Fall%3,6%Bank Transfer%Next Day Air%Yes%Yes
3472%Jacket%Outerwear%29%M%Brown%Summer%4%Debit Card%Standard%Yes%Yes
2171%Boots%Footwear%70%L%Lavender%Summer%2,6%Debit Card%Standard%No%No
6654%Blouse%Clothing%56%XL%Maroon%Summer%3,2%Credit Card%Free Shipping%No%No
2408%Boots%Footwear%24%L%Blue%Fall%2,7%Debit Card%Standard%No%No
6593%Shoes%Footwear%72%L%White%Winter%4,5%Venmo%2-Day Shipping%No%No
4608%Sweater%Clothing%97%S%Gray%Winter%4,8%Credit Card%Next Day Air%Yes%Yes
3881%Gloves%Accessories%91%M%Silver%Summer%2,9%Venmo%Express%Yes%Yes
3456%Belt%Accessories%54%L%Blue%Summer%4,4%Cash%2-Day Shipping%Yes%Yes
9493%Blouse%%61%M%Teal%Spring%4%Bank Transfer%Express%Yes%Yes
8422%Coat%Outerwear%49%M%Purple%Summer%4,1%Debit Card%2-Day Shipping%No%No
1447%Jacket%Outerwear%55%L%Brown%Winter%4,8%Venmo%Express%Yes%Yes
8174%Hat%Accessories%53%S%Silver%Summer%4,6%Bank Transfer%Free Shipping%Yes%Yes
2832%Jewelry%Accessories%82%M%Peach%Winter%4,8%Credit Card%Store Pickup%No%No
2491%Jacket%Outerwear%89%M%Blue%Fall%3,7%PayPal%Store Pickup%No%No
9617%Hat%Accessories%32%XL%Charcoal%Winter%4,2%Debit Card%Standard%Yes%Yes
7857%Backpack%Accessories%58%M%Orange%Fall%4,7%Bank Transfer%2-Day Shipping%Yes%Yes
5629%Dress%Clothing%31%M%Black%Summer%4,7%Venmo%Next Day Air%No%No
3531%Skirt%Clothing%89%S%Lavender%Fall%2,8%Bank Transfer%Store Pickup%No%No
7144%Sneakers%%23%L%Silver%Winter%3,9%Debit Card%Standard%Yes%Yes
8760%Pants%Clothing%99999%L%Turquoise%Winter%99999%Debit Card%Next Day Air%No%No
1565%Belt%Accessories%80%M%Maroon%Spring%4,9%Venmo%Next Day Air%Yes%Yes
6643%Blouse%Clothing%63%XL%%Fall%4,1%Cash%Express%No%No
7802%Hoodie%Clothing%25%M%Pink%Spring%4,8%PayPal%Store Pickup%No%No
5516%Jacket%Outerwear%27%M%Orange%Spring%3,3%PayPal%Next Day Air%Yes%Yes
3188%Dress%Clothing%52%S%Indigo%Fall%3,1%Venmo%Free Shipping%No%No
6405%Handbag%Accessories%29%M%Blue%Fall%4,1%PayPal%Free Shipping%No%No
6067%Jeans%Clothing%68%L%Orange%Spring%3%Cash%Free Shipping%No%No
6570%Jeans%Clothing%72%M%Peach%Winter%3,2%Debit Card%Store Pickup%Yes%Yes
9015%Shirt%Clothing%76%L%Violet%Fall%3,4%PayPal%Free Shipping%No%No
1983%Boots%Footwear%68%L%Turquoise%Spring%4,8%PayPal%Next Day Air%Yes%Yes
4059%T-shirt%%71%L%Red%Winter%3,5%Venmo%Store Pickup%No%No
3751%Sneakers%Footwear%65%L%Brown%Winter%4,9%Cash%Store Pickup%Yes%Yes
1253%Belt%Accessories%97%M%Indigo%Winter%3,3%Venmo%Store Pickup%No%No
8154%Pants%Clothing%73%L%Beige%Winter%3,5%Cash%Next Day Air%Yes%Yes
9722%Sweater%Clothing%28%S%%Fall%4,7%Bank Transfer%Express%No%No
1416%T-shirt%Clothing%89%L%Pink%Spring%3,9%Credit Card%Free Shipping%No%No
1235%Coat%Outerwear%42%L%Olive%Spring%3,9%Venmo%Store Pickup%Yes%Yes
8796%Sweater%Clothing%64%L%Maroon%Winter%3,1%Bank Transfer%Express%Yes%Yes
9174%Pants%Clothing%40%L%Indigo%Winter%3,9%Credit Card%Free Shipping%No%No
7715%Coat%Outerwear%42%M%Teal%Summer%3,1%PayPal%Free Shipping%Yes%Yes
6547%Boots%Footwear%96%L%Cyan%Fall%4,9%Bank Transfer%Standard%Yes%Yes
6371%Belt%Accessories%68%M%Lavender%Fall%4,5%Credit Card%2-Day Shipping%No%No
9311%Sweater%Clothing%54%M%Olive%Spring%3,9%Venmo%2-Day Shipping%Yes%Yes
3395%Coat%Outerwear%68%L%Peach%Spring%4,6%Credit Card%Store Pickup%Yes%Yes
3197%Shirt%Clothing%59%XL%Red%Spring%2,9%Venmo%Store Pickup%Yes%Yes
5208%Skirt%Clothing%76%S%Lavender%Spring%4,1%Credit Card%Free Shipping%Yes%Yes
2898%Coat%Outerwear%71%L%Cyan%Spring%3,7%Cash%Express%No%No
2215%Scarf%Accessories%53%M%Yellow%Summer%2,9%Debit Card%Standard%No%No
5924%Jeans%Clothing%36%M%Olive%Summer%3,4%Cash%Standard%Yes%Yes
2153%Hoodie%Clothing%61%L%Cyan%Fall%3%Debit Card%Standard%Yes%Yes
9582%Jewelry%Accessories%81%S%Orange%Summer%2,7%Venmo%Standard%Yes%Yes
8072%Pants%Clothing%99999%M%Purple%Summer%99999%PayPal%Store Pickup%Yes%Yes
9485%Shoes%Footwear%91%L%Violet%Summer%4,7%Cash%Express%No%No
8923%Shoes%Footwear%72%S%Teal%Winter%3,3%PayPal%Free Shipping%No%No
6676%T-shirt%Clothing%60%M%Turquoise%Winter%4,2%PayPal%Express%No%No
4490%Dress%Clothing%96%M%Green%Winter%4,2%Credit Card%Standard%Yes%Yes
7433%Dress%Clothing%33%L%Orange%Winter%2,9%PayPal%Store Pickup%No%No
6082%Pants%Clothing%62%M%Blue%Winter%3,8%PayPal%Next Day Air%Yes%Yes
6664%Jacket%Outerwear%80%L%Blue%Fall%2,5%Credit Card%Express%Yes%Yes
4110%Sandals%Footwear%97%S%Olive%Winter%3,2%Bank Transfer%Store Pickup%Yes%Yes
9612%T-shirt%Clothing%70%L%Charcoal%Winter%4,1%Debit Card%Free Shipping%Yes%Yes
6711%Shoes%Footwear%94%L%Gold%Fall%3,8%PayPal%Free Shipping%No%No
5722%Jeans%Clothing%29%L%Silver%Spring%4,1%Cash%Next Day Air%Yes%Yes
3870%T-shirt%Clothing%99999%L%Maroon%Spring%99999%Credit Card%Free Shipping%Yes%Yes
8433%Sunglasses%Accessories%95%M%Cyan%Spring%4%Venmo%2-Day Shipping%Yes%Yes
3521%Sweater%Clothing%70%S%Magenta%Summer%2,6%PayPal%Store Pickup%No%No
4452%Blouse%Clothing%69%S%Maroon%Summer%3,8%Venmo%Next Day Air%No%No
8965%Handbag%Accessories%77%L%Brown%Fall%4,1%Credit Card%Express%No%No
3165%Shirt%Clothing%60%M%White%Spring%2,9%PayPal%Free Shipping%Yes%Yes
5430%Pants%Clothing%78%L%White%Winter%4,4%PayPal%2-Day Shipping%Yes%Yes
1405%Jeans%Clothing%78%M%Pink%Winter%3,7%Debit Card%Next Day Air%Yes%Yes
4472%Pants%Clothing%74%M%Black%Winter%2,8%Cash%2-Day Shipping%Yes%Yes
5160%Jacket%Outerwear%50%L%Blue%Summer%4,2%Cash%Next Day Air%Yes%Yes
8166%Sandals%Footwear%99999%L%Green%Spring%99999%PayPal%Store Pickup%No%No
%Pants%Clothing%38%M%Yellow%Summer%4,8%Credit Card%Free Shipping%Yes%Yes
1903%Sweater%Clothing%41%XL%Purple%Spring%4,8%Credit Card%Next Day Air%Yes%Yes
1347%Coat%Outerwear%72%L%Charcoal%Spring%2,9%Bank Transfer%Standard%Yes%Yes
1269%Coat%Outerwear%89%L%Blue%Winter%3,3%Credit Card%Next Day Air%Yes%Yes
6361%Backpack%Accessories%51%M%Red%Spring%4,7%Debit Card%Express%Yes%Yes
9478%Skirt%Clothing%35%S%Purple%Winter%4,1%PayPal%Next Day Air%No%No
8751%Blouse%Clothing%63%S%Lavender%Winter%3,1%PayPal%Next Day Air%No%No
8131%Shirt%Clothing%82%XL%Turquoise%Fall%4,7%Credit Card%Store Pickup%No%No
6018%Hoodie%Clothing%53%L%Pink%Winter%5%Cash%Express%No%No
5272%Boots%Footwear%56%L%Silver%Summer%3,4%PayPal%%Yes%Yes
9099%Scarf%Accessories%80%L%Turquoise%Summer%3,5%Cash%Free Shipping%No%No
8791%Hat%Accessories%85%XL%Cyan%Winter%2,6%PayPal%Next Day Air%Yes%Yes
6229%Jewelry%Accessories%64%M%Indigo%Fall%2,6%Debit Card%Store Pickup%Yes%Yes
2456%Sweater%Clothing%56%S%Charcoal%Winter%3,4%Cash%2-Day Shipping%No%No
2735%T-shirt%Clothing%33%M%Indigo%Winter%3,7%Bank Transfer%Standard%Yes%Yes
8493%Pants%Clothing%76%M%White%Summer%3,2%Venmo%Free Shipping%Yes%Yes
8648%Boots%Footwear%77%M%Purple%Fall%4%Debit Card%Express%Yes%Yes
2860%Coat%Outerwear%32%L%Black%Summer%3,1%PayPal%Express%Yes%Yes
9451%Sunglasses%Accessories%80%M%Blue%Winter%4,8%Credit Card%Express%No%No
9534%Shoes%Footwear%99%M%Green%Spring%4,7%Credit Card%Free Shipping%Yes%Yes
9317%Dress%Clothing%83%M%Charcoal%Fall%4,7%Cash%Express%Yes%Yes
9279%Sandals%Footwear%66%M%Charcoal%Spring%4,5%Cash%Store Pickup%No%No
2115%Socks%Clothing%75%%Orange%Winter%4,2%Credit Card%Store Pickup%No%No
9906%Sweater%Clothing%79%L%Black%Fall%3,5%Cash%2-Day Shipping%Yes%Yes
5020%T-shirt%Clothing%53%M%Lavender%Winter%4%Cash%Standard%Yes%Yes
6044%Dress%Clothing%21%M%Peach%Spring%3,5%Bank Transfer%Next Day Air%Yes%Yes
7910%Socks%Clothing%36%S%Olive%Fall%4,2%Debit Card%Standard%Yes%Yes
3809%Backpack%Accessories%48%XL%Red%Summer%4,7%Debit Card%Store Pickup%Yes%Yes
3954%Backpack%Accessories%58%M%Gray%Summer%3%Bank Transfer%Free Shipping%No%No
9438%Backpack%Accessories%58%M%Cyan%Summer%3,5%Venmo%Next Day Air%Yes%Yes
8567%Belt%Accessories%99999%M%Indigo%Fall%99999%Venmo%Free Shipping%Yes%Yes
6902%Dress%Clothing%81%L%Yellow%Fall%4,9%PayPal%2-Day Shipping%No%No
5400%Jeans%Clothing%%L%Violet%Spring%%Credit Card%Next Day Air%Yes%Yes
8991%Shorts%Clothing%34%L%Charcoal%Winter%3,2%Debit Card%Free Shipping%Yes%Yes
4549%Dress%Clothing%23%M%Lavender%Spring%3,9%Cash%Express%Yes%Yes
9757%Skirt%Clothing%82%S%Violet%Fall%5%Bank Transfer%Next Day Air%No%No
2563%Blouse%Clothing%84%L%Beige%Spring%4,4%Credit Card%Store Pickup%Yes%Yes
5406%Jewelry%Accessories%77%S%Orange%Summer%3,8%Credit Card%Free Shipping%Yes%Yes
6244%Sweater%Clothing%86%M%Gray%Spring%3,1%PayPal%Next Day Air%Yes%Yes
3099%Sunglasses%Accessories%93%L%Peach%Fall%4,2%Venmo%Free Shipping%Yes%Yes
6562%Socks%Clothing%23%L%Silver%Fall%3,7%Bank Transfer%Express%No%No
2849%Belt%Accessories%31%M%Indigo%Winter%4,6%Debit Card%2-Day Shipping%Yes%Yes
7077%Pants%Clothing%36%S%Indigo%Fall%4,7%Debit Card%Store Pickup%No%No
7432%Skirt%Clothing%73%S%White%Winter%4,8%Debit Card%Standard%No%No
3675%Coat%Outerwear%24%M%Violet%Spring%3,3%Venmo%Free Shipping%Yes%Yes
6153%Jeans%Clothing%48%L%Black%Fall%4,3%Debit Card%Express%No%No
3080%Belt%Accessories%73%S%Indigo%Fall%3,4%Bank Transfer%Express%Yes%Yes
7050%Socks%Clothing%77%S%Olive%Spring%4,3%Cash%Free Shipping%Yes%Yes
5654%Jewelry%Accessories%48%L%Olive%Fall%2,6%Venmo%Next Day Air%No%No
2069%Handbag%Accessories%53%M%Red%Summer%4,5%PayPal%Express%Yes%Yes
2395%Jacket%Outerwear%99%L%Maroon%Fall%4,2%Cash%2-Day Shipping%No%No
2301%Socks%Clothing%62%M%Peach%Fall%3,7%Bank Transfer%2-Day Shipping%Yes%Yes
3634%Gloves%Accessories%39%S%Silver%Fall%3,9%Bank Transfer%Express%Yes%Yes
6442%Backpack%Accessories%99999%L%Lavender%Fall%99999%Bank Transfer%Store Pickup%Yes%Yes
5929%Handbag%Accessories%87%L%Cyan%Spring%2,9%PayPal%2-Day Shipping%No%No
6102%Sneakers%Footwear%35%L%Orange%Summer%2,6%Bank Transfer%Next Day Air%Yes%Yes
2242%Belt%%44%S%Gold%Fall%2,7%Venmo%Standard%Yes%Yes
5894%Sweater%Clothing%41%XL%White%Spring%2,6%Credit Card%Next Day Air%No%No
3048%Coat%Outerwear%62%S%Red%Summer%3,2%Venmo%Standard%Yes%Yes
4439%Skirt%Clothing%23%S%Beige%Spring%4,9%Cash%Standard%Yes%Yes
4568%Blouse%Clothing%99%M%Maroon%Winter%%Cash%Store Pickup%No%No
6034%Coat%Outerwear%94%M%Brown%Summer%4,2%Bank Transfer%Next Day Air%Yes%Yes
7390%Sandals%Footwear%34%S%Black%Summer%3,8%Bank Transfer%Next Day Air%No%No
5951%Scarf%Accessories%31%M%Brown%Fall%3,8%Venmo%Express%No%No
3094%Socks%Clothing%83%XL%Beige%Summer%3,6%PayPal%Free Shipping%Yes%Yes
5536%Coat%Outerwear%24%L%Silver%Summer%4,1%Venmo%Express%Yes%Yes
5664%Shorts%Clothing%38%L%Silver%Winter%2,8%Credit Card%Express%Yes%Yes
1530%Shirt%Clothing%84%M%Olive%Winter%4,9%Bank Transfer%Free Shipping%Yes%Yes
3706%Socks%Clothing%91%XL%Maroon%Summer%2,9%Debit Card%Next Day Air%No%No
7678%Sweater%Clothing%58%M%Peach%Summer%4%Debit Card%Standard%Yes%Yes
2405%Belt%Accessories%45%M%Violet%Winter%3,3%Bank Transfer%Free Shipping%No%No
4247%Coat%Outerwear%62%M%Gray%Summer%4,4%Debit Card%Free Shipping%Yes%Yes
8390%Backpack%Accessories%63%L%Orange%Summer%2,9%Venmo%Store Pickup%No%No
5965%Jewelry%Accessories%75%L%White%Summer%3,1%Cash%Express%Yes%Yes
6814%Boots%Footwear%26%L%Indigo%Summer%2,5%Debit Card%Next Day Air%Yes%Yes
6378%Pants%Clothing%39%M%Charcoal%Summer%3,1%Debit Card%Express%Yes%Yes
4116%Sweater%Clothing%35%S%Gray%Summer%2,6%PayPal%Next Day Air%Yes%Yes
9843%Shoes%Footwear%73%S%Gold%Fall%4,8%Venmo%Standard%No%No
7776%Dress%Clothing%63%M%Olive%Summer%4,5%Venmo%Standard%No%No
4054%Handbag%Accessories%48%M%Red%Spring%4,3%PayPal%Store Pickup%No%No
3964%Pants%Clothing%78%S%Charcoal%Fall%3,9%Venmo%Store Pickup%Yes%Yes
3548%Backpack%Accessories%95%XL%Red%Spring%2,6%PayPal%Express%Yes%Yes
3961%Skirt%Clothing%29%XL%Beige%Spring%3,6%Bank Transfer%2-Day Shipping%Yes%Yes
8493%Pants%Clothing%76%M%White%Summer%3,2%Venmo%Free Shipping%Yes%Yes
5014%Sunglasses%Accessories%36%S%Gray%Spring%4,1%Venmo%Next Day Air%Yes%Yes
8360%Jacket%Outerwear%53%L%Orange%Fall%2,5%Cash%Express%Yes%Yes
3101%Shirt%Clothing%99999%L%Turquoise%Spring%99999%Bank Transfer%Express%No%No
3192%Sweater%Clothing%50%M%Brown%Spring%2,9%Debit Card%2-Day Shipping%Yes%Yes
6754%Boots%Footwear%95%S%Maroon%Winter%3,8%Debit Card%2-Day Shipping%No%No
6985%Coat%Outerwear%34%M%Green%Winter%3,9%Credit Card%Express%No%No
%Blouse%Clothing%90%L%Red%Summer%4%Bank Transfer%Express%Yes%Yes
2749%T-shirt%Clothing%79%M%Violet%Winter%3%Venmo%Store Pickup%Yes%Yes
3386%Sweater%Clothing%58%L%Green%Spring%4%Venmo%Next Day Air%No%No
6957%Backpack%Accessories%75%M%Yellow%Spring%4,9%Venmo%2-Day Shipping%No%No
5511%Hat%Accessories%25%XL%Magenta%Summer%3,6%Debit Card%Express%Yes%Yes
8915%Belt%Accessories%88%%Cyan%Spring%3%Venmo%Free Shipping%Yes%Yes
4714%Boots%Footwear%99999%M%Purple%Summer%99999%Bank Transfer%2-Day Shipping%No%No
5804%Gloves%Accessories%76%S%Black%Winter%2,8%Credit Card%Store Pickup%No%No
8148%Scarf%Accessories%96%M%Brown%Summer%4,1%PayPal%Store Pickup%No%No
6473%Jeans%Clothing%74%S%Silver%Summer%3,8%Debit Card%Standard%Yes%Yes
7222%Skirt%Clothing%80%S%Lavender%Fall%3,1%Venmo%Free Shipping%No%No
5580%Backpack%Accessories%30%M%Indigo%Summer%4,2%Cash%Next Day Air%No%No
4966%Sweater%Clothing%80%L%Lavender%Spring%4,7%Cash%Store Pickup%Yes%Yes
7387%Jacket%Outerwear%95%XL%Purple%Winter%3,7%Venmo%Express%No%No
7234%Jeans%Clothing%24%L%Turquoise%Winter%4,6%Credit Card%Free Shipping%Yes%Yes
6543%Shirt%Clothing%29%L%Silver%Summer%3,1%Debit Card%Standard%No%No
5453%Hat%Accessories%80%L%Brown%Spring%4,6%Debit Card%Standard%Yes%Yes
9711%Handbag%Accessories%95%L%Turquoise%Winter%3%Venmo%Express%Yes%Yes
6242%Socks%Clothing%29%L%Magenta%Summer%3,4%Credit Card%Store Pickup%No%No
9286%Scarf%Accessories%79%L%White%%2,9%Debit Card%Store Pickup%Yes%Yes
5396%Shorts%Clothing%47%L%Blue%Summer%3,5%Cash%Express%Yes%Yes
1012%Blouse%Clothing%78%M%Red%Winter%3,9%Venmo%2-Day Shipping%Yes%Yes
4360%Handbag%Accessories%63%XL%Turquoise%Spring%2,9%Cash%2-Day Shipping%No%No
2595%Coat%Outerwear%40%S%White%Winter%3,7%Debit Card%Next Day Air%Yes%Yes
2162%Handbag%Accessories%99999%S%Peach%Winter%99999%Credit Card%Next Day Air%No%No
9981%Jewelry%Accessories%69%L%Gold%Summer%3,4%Bank Transfer%Standard%Yes%Yes
5286%Dress%Clothing%30%L%White%Summer%3,7%Venmo%Next Day Air%Yes%Yes
5393%Handbag%Accessories%47%M%Yellow%Fall%3,7%Credit Card%2-Day Shipping%Yes%Yes
7048%Belt%Accessories%42%M%Yellow%Winter%2,5%PayPal%2-Day Shipping%Yes%Yes
6974%Shorts%Clothing%73%M%Turquoise%Fall%4,7%Venmo%Next Day Air%No%No
6226%Coat%Outerwear%80%M%Blue%Winter%3,9%Bank Transfer%Standard%Yes%Yes
8046%Blouse%Clothing%92%M%Magenta%Summer%4,2%Bank Transfer%2-Day Shipping%No%No
1818%Backpack%Accessories%33%M%Cyan%Summer%2,7%Debit Card%Store Pickup%No%No
7746%Skirt%Clothing%45%M%Red%Summer%3,5%PayPal%Standard%Yes%Yes
1671%Jeans%Clothing%98%L%Blue%Spring%2,8%PayPal%Store Pickup%No%No
9912%Shirt%Clothing%33%M%Gold%Summer%3,5%Debit Card%Express%Yes%Yes
6110%Scarf%Accessories%77%S%Gold%Spring%3,6%Venmo%Express%Yes%Yes
1830%Backpack%Accessories%93%S%Blue%Summer%4,3%Venmo%Next Day Air%Yes%Yes
5918%Coat%Outerwear%23%S%Orange%Summer%3,6%Debit Card%Store Pickup%Yes%Yes
4635%Pants%Clothing%30%S%Cyan%Fall%2,8%Cash%Express%Yes%Yes
8418%Coat%Outerwear%78%XL%Green%Fall%3,1%Venmo%2-Day Shipping%Yes%Yes
2233%Sandals%Footwear%64%XL%Gray%Winter%4,8%Cash%2-Day Shipping%No%No
8291%Belt%Accessories%65%M%Purple%Summer%4,9%Debit Card%Standard%Yes%Yes
8725%Gloves%Accessories%25%L%Charcoal%Winter%4,3%Credit Card%Standard%No%No
4266%Shoes%Footwear%99%M%Green%Summer%4%Bank Transfer%2-Day Shipping%No%No
5324%Shoes%Footwear%84%XL%Purple%Fall%3,7%Cash%2-Day Shipping%No%No
2753%Skirt%Clothing%48%L%Green%Winter%4,9%Venmo%Standard%No%No
8655%Sandals%Footwear%94%M%Green%Winter%4,4%Venmo%Store Pickup%No%No
5833%Handbag%Accessories%22%M%Charcoal%Fall%3,3%Bank Transfer%Free Shipping%Yes%Yes
4254%Skirt%Clothing%28%M%Pink%Winter%4%Credit Card%Express%No%No
8689%T-shirt%Clothing%99999%M%Lavender%Winter%99999%Credit Card%2-Day Shipping%Yes%Yes
1562%Pants%Clothing%83%M%Indigo%Winter%4,4%Cash%Express%Yes%Yes
3958%Handbag%Accessories%51%M%Pink%Spring%3,2%Debit Card%Next Day Air%No%No
2948%T-shirt%Clothing%76%M%Magenta%Fall%4,5%Venmo%Standard%No%No
3861%Hat%Accessories%92%M%Orange%Fall%3,6%Debit Card%Standard%No%No
7743%Scarf%Accessories%44%L%Indigo%Winter%3%PayPal%Store Pickup%Yes%Yes
8789%Skirt%Clothing%27%L%Black%Fall%4,8%Venmo%Next Day Air%No%No
3217%Blouse%Clothing%97%S%Green%Summer%4,9%Debit Card%Express%Yes%Yes
1917%Blouse%Clothing%85%L%Black%Summer%3,4%Bank Transfer%Express%No%No
9854%Pants%Clothing%43%M%Green%Spring%2,8%Credit Card%Free Shipping%Yes%Yes
8149%Sunglasses%Accessories%86%XL%Beige%Spring%3,2%Credit Card%Express%Yes%Yes
6179%Belt%Accessories%62%M%Olive%Summer%3,3%Cash%Store Pickup%Yes%Yes
6754%Boots%Footwear%95%S%Maroon%Winter%3,8%Debit Card%2-Day Shipping%No%No
9237%Skirt%Clothing%21%M%Black%Spring%4,8%Cash%Standard%Yes%Yes
9875%Dress%Clothing%67%XL%%Summer%4,2%Cash%%Yes%Yes
1254%Shorts%Clothing%29%S%Purple%Summer%3,5%Cash%Free Shipping%Yes%Yes
1853%Belt%Accessories%100%L%Pink%Summer%4,6%Cash%2-Day Shipping%No%No
1503%Jacket%Outerwear%33%S%Magenta%Spring%3,8%Debit Card%2-Day Shipping%Yes%
7526%Jeans%Clothing%31%M%Purple%Summer%4%Credit Card%Standard%No%No
2226%Shirt%Clothing%55%M%Orange%Summer%2,7%Debit Card%Store Pickup%Yes%Yes
4776%Sandals%Footwear%82%M%Cyan%Winter%3,4%PayPal%Store Pickup%No%No
7268%Socks%Clothing%46%M%Silver%Summer%3,6%PayPal%Standard%No%No
2666%Sneakers%Footwear%89%L%Pink%Summer%3%Venmo%Express%Yes%Yes
